game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating
11247,1,86,Resign,1,17+17,vladimir-kramnik-1,1693,join7,1477
11248,1,85,Resign,1,8+5,toka,1664,vladimir-kramnik-1,1706
11249,1,70,Mate,0,10+5,chp-3,1500,vladimir-kramnik-1,1701
11250,1,38,Mate,0,8+10,viktor1962,1704,vladimir-kramnik-1,1689
11251,1,46,Resign,0,15+15,billooji,1680,vladimir-kramnik-1,1677
11252,1,51,Resign,1,10+5,m0davis,1757,vladimir-kramnik-1,1687
11253,1,74,Resign,0,5+8,omid123,1666,vladimir-kramnik-1,1675
11254,1,113,Resign,1,7+5,vladimir-kramnik-1,1663,manouch339,1667
11255,1,13,Out of Time,1,10+5,vladimir-kramnik-1,1651,cakmakfevzi2012,1641
11256,1,46,Mate,0,10+5,cakmakfevzi2012,1654,vladimir-kramnik-1,1638
11257,1,29,Resign,0,10+5,santozmitro,1680,vladimir-kramnik-1,1623
11258,1,59,Resign,1,15+9,vladimir-kramnik-1,1610,rroig,1617
11259,1,79,Resign,1,10+15,yventus2014,1754,vladimir-kramnik-1,1618
11260,1,78,Mate,0,10+15,eldari,1713,vladimir-kramnik-1,1602
11261,1,36,Mate,0,15+10,riverok,1795,vladimir-kramnik-1,1581
11262,1,39,Resign,0,10+5,epphi,1658,vladimir-kramnik-1,1565
11263,1,79,Resign,1,15+10,penkovm,1721,vladimir-kramnik-1,1573
11264,1,73,Resign,1,15+15,vladimir-kramnik-1,1557,boris90157311,1614
11265,1,34,Resign,0,15+10,vladimir-kramnik-1,1423,pramath91,1500
11266,1,66,Resign,0,10+10,vladimir-kramnik-1,1566,mahdi20014,1694
11267,0,22,Mate,0,25+0,vladimir-kramnik-1,1432,xlarevo,1493
11268,1,39,Resign,1,15+1,navik,1656,vladimir-kramnik-1,1577
11269,1,25,Resign,1,10+10,vladimir-kramnik-1,1557,storozh,1713
11270,1,51,Resign,1,7+8,rubi,1686,vladimir-kramnik-1,1567
11271,1,95,Resign,1,5+8,darjov,1606,vladimir-kramnik-1,1579
11272,1,45,Resign,1,10+10,patolino,1519,vladimir-kramnik-1,1597
11273,1,102,Resign,0,10+0,vladimir-kramnik-1,1619,ozi,1452
11274,1,35,Mate,1,10+10,vladimir-kramnik-1,1610,thiago5555,1500
11275,1,33,Resign,1,8+5,chulic,1612,vladimir-kramnik-1,1626
11276,1,56,Mate,0,10+15,dipjoy,1633,vladimir-kramnik-1,1610
11277,1,117,Mate,1,10+15,vladimir-kramnik-1,1595,fruztasi,1583
11278,1,63,Mate,1,10+5,prodem,1696,vladimir-kramnik-1,1607
11279,1,62,Resign,0,10+5,airblade92,1743,vladimir-kramnik-1,1586
11280,1,66,Draw,0.5,10+15,faraon7,1630,vladimir-kramnik-1,1584
11281,1,50,Resign,0,10+15,hercule-poivrot,1609,vladimir-kramnik-1,1564
11282,1,113,Resign,1,15+0,bageryan,1508,vladimir-kramnik-1,1586
11283,1,97,Mate,1,10+15,vladimir-kramnik-1,1573,jalilroozban,1465
11284,0,132,Resign,0,5+5,reydmus,1459,dasalvarp,1494
11285,1,24,Out of Time,0,20+1,alliekatxoxo1,1061,sjamal99,1133
11286,1,82,Out of Time,0,5+5,alliekatxoxo1,1210,sjamal99,1151
11287,1,13,Mate,1,10+0,lillero,1812,farshad54,1797
11288,1,66,Resign,0,15+60,great-mate-super-gre,1628,lajniko,1581
11289,1,99,Resign,1,15+60,great-mate-super-gre,1577,threefoxes,1571
11290,1,54,Mate,0,15+60,great-mate-super-gre,1638,alexey33,1497
11291,1,46,Resign,1,15+60,great-mate-super-gre,1605,go90,1403
11292,1,90,Resign,0,15+60,great-mate-super-gre,1705,8124524987,1348
11293,1,42,Resign,1,15+60,great-mate-super-gre,1691,scarfachess,1335
11294,1,58,Resign,0,15+60,alhshah,1253,great-mate-super-gre,1679
11295,1,53,Mate,1,15+60,gemes,1238,great-mate-super-gre,1811
11296,1,47,Resign,1,15+60,great-mate-super-gre,1806,jjlopez,1199
11297,1,54,Mate,0,15+60,jjlopez,1200,great-mate-super-gre,1802
11298,1,104,Mate,0,15+60,mrra,1258,great-mate-super-gre,1793
11299,0,99,Draw,0.5,15+60,great-mate-super-gre,1706,juanca_22,1287
11300,1,81,Resign,1,15+60,great-mate-super-gre,1782,fazkaz,1325
11301,1,57,Resign,1,15+60,great-mate-super-gre,1770,fazkaz,1321
11302,1,58,Mate,0,15+60,romanelli,1387,great-mate-super-gre,1739
11303,1,33,Resign,1,15+60,great-mate-super-gre,1697,corilus1,1405
11304,1,65,Mate,1,15+60,great-mate-super-gre,1687,astropaulo,1108
11305,1,80,Resign,0,15+5,dimch73,1200,great-mate-super-gre,1670
11306,0,33,Resign,1,7+2,seyen,1624,great-mate-super-gre,1620
11307,0,6,Resign,0,7+2,mohammad1534,1325,great-mate-super-gre,1620
11308,0,71,Mate,1,7+2,fifthcategory,1677,great-mate-super-gre,1620
11309,1,65,Mate,1,15+60,great-mate-super-gre,1595,andi74,1416
11310,1,94,Mate,0,30+8,donni999,1292,great-mate-super-gre,1500
11311,1,61,Mate,1,20+0,daniamurashov,1439,adivanov2009,1454
11312,1,95,Mate,1,30+3,nik221107,1523,adivanov2009,1469
11313,1,59,Resign,1,10+0,chessfishers,1724,motacarlos,1721
11314,1,47,Resign,1,10+0,askar11111,1687,chessfishers,1763
11315,1,119,Resign,1,15+15,chessfishers,1732,satanhell,1700
11316,1,41,Resign,1,10+0,karpovsian,1746,chessfishers,1772
11317,1,81,Draw,0.5,10+0,chessfishers,1773,shikantaza,1768
11318,1,116,Out of Time,0,10+0,thesurprizer,1624,chessfishers,1741
11319,1,99,Draw,0.5,10+0,chessfishers,1772,stonedragon,1537
11320,1,77,Resign,1,10+0,lexmask,1783,chessfishers,1841
11321,1,81,Resign,1,10+0,chessfishers,1811,avaysberg,1581
11322,1,96,Draw,0.5,10+0,jorgeluis08,1733,chessfishers,1833
11323,0,10,Resign,1,10+0,patgarret,1625,chessfishers,1833
11324,1,98,Out of Time,0,15+5,ben2016,1460,chessfishers,1808
11325,1,18,Resign,0,10+0,kingknightfirst,1679,chessfishers,1695
11326,1,95,Resign,1,10+0,chessfishers,1500,fairnessfirst,1539
11327,1,32,Mate,0,15+3,srn3000,1336,kylarr,1275
11328,1,43,Resign,0,10+3,kylarr,1295,davidena,1311
11329,1,81,Resign,0,10+5,kylarr,1325,iriskesss,1379
11330,1,31,Mate,1,10+2,kylarr,1302,an73r05,1293
11331,1,27,Resign,1,10+5,miriyalavikram,1431,kylarr,1320
11332,1,42,Resign,1,12+10,dagobertzeiler,1333,kylarr,1347
11333,1,46,Resign,1,10+5,kylarr,1345,sendy1311,1340
11334,1,124,Mate,0,10+10,joueur2104,1444,kylarr,1300
11335,1,46,Out of Time,0,10+10,kylarr,1331,khosro1340,1374
11336,1,85,Resign,1,5+8,maumau62,1387,kylarr,1368
11337,1,39,Mate,1,10+5,vate01,1419,kylarr,1425
11338,1,38,Out of Time,0,10+5,parabailarlabamba,1263,kylarr,1387
11339,1,53,Resign,1,10+5,lukat92,1433,kylarr,1458
11340,1,63,Resign,1,10+5,kylarr,1372,miki_von_ra2n,1393
11341,1,37,Resign,1,10+5,kylarr,1332,sercrumb,1081
11342,1,114,Draw,0.5,10+5,kylarr,1309,anemos_pm,1375
11343,1,52,Resign,0,15+5,diegodon,2175,futuro_gm22,2208
11344,0,7,Draw,0.5,15+10,futuro_gm22,2208,azzix13,1500
11345,0,56,Draw,0.5,20+0,futuro_gm22,2208,marantz3,2526
11346,1,62,Mate,0,10+0,jamila1234,1348,futuro_gm22,2208
11347,1,69,Resign,1,10+0,futuro_gm22,2207,azinrah,1634
11348,1,189,Out of Time,1,10+0,futuro_gm22,2206,assasin_creep,1723
11349,1,64,Resign,0,10+0,valerio81,1725,futuro_gm22,2204
11350,1,77,Resign,1,10+0,futuro_gm22,2201,ray44,1849
11351,1,29,Resign,1,10+0,futuro_gm22,2192,st2orm,2063
11352,1,86,Resign,0,10+0,mory06,1902,futuro_gm22,2188
11353,1,78,Mate,0,10+0,aog_44,1620,futuro_gm22,2187
11354,1,22,Draw,0.5,10+0,futuro_gm22,2189,ronjas,2123
11355,1,117,Resign,1,15+0,futuro_gm22,2182,alfio,1999
11356,1,168,Resign,0,10+0,paciano2017,2188,futuro_gm22,2168
11357,1,27,Resign,1,10+0,jayweigall,1823,bouchon,1600
11358,1,66,Mate,0,10+0,mastersalomon,1909,greenpeace48,1639
11359,1,61,Out of Time,1,10+0,mitiko,1853,mastersalomon,1923
11360,1,69,Resign,1,10+0,sailor7,2121,mastersalomon,1929
11361,1,74,Out of Time,0,10+0,mastersalomon,1935,boberarena,2124
11362,1,94,Mate,0,10+0,benuard,1916,mastersalomon,1924
11363,1,75,Resign,1,10+0,mastersalomon,1916,h2oh2o,1791
11364,1,92,Out of Time,0,10+0,mastersalomon,1931,jokijo2002,1749
11365,1,76,Mate,0,10+0,ferrazferraz,1643,mastersalomon,1927
11366,1,58,Resign,1,10+0,momas,1801,mastersalomon,1943
11367,1,119,Mate,1,10+0,mastersalomon,1942,rahim-faramarzi,1466
11368,1,70,Resign,0,10+0,mastersalomon,1957,lopinnho2016,1820
11369,1,121,Out of Time,1,10+0,huskygaze3,1933,mastersalomon,1970
11370,1,75,Resign,1,10+0,breizhmasters,2016,mastersalomon,1980
11371,1,109,Mate,1,10+0,mastersalomon,1969,majid141,1971
11372,1,87,Resign,1,10+0,mandre,2168,mastersalomon,1975
11373,1,77,Resign,1,10+0,mastersalomon,1968,laussy,1817
11374,1,87,Out of Time,1,10+0,mastersalomon,1961,kaji_djagal,1805
11375,1,91,Mate,1,10+0,vitaminex,1746,mastersalomon,1979
11376,1,50,Mate,0,10+0,eraldii,1878,mastersalomon,1971
11377,1,29,Mate,1,10+0,ziltoid,2086,mastersalomon,1979
11378,1,117,Resign,0,10+0,mastersalomon,1992,alkun57,1941
11379,1,47,Resign,1,10+0,mastersalomon,1981,whiteknight8x8,1977
11380,1,150,Resign,0,10+0,ruthvick1,1880,mastersalomon,1972
11381,1,10,Resign,1,10+0,mastersalomon,1971,jul-ana,1244
11382,1,108,Resign,0,10+0,tobelik,1452,mastersalomon,1970
11383,1,42,Resign,0,10+0,mastersalomon,1976,licko,2152
11384,1,87,Mate,1,10+0,mastersalomon,1970,nru5561054,1785
11385,1,69,Out of Time,1,10+0,pracvova,2107,mastersalomon,1978
11386,1,94,Resign,0,10+0,mastersalomon,1981,kingscrusher-youtube,2303
11387,1,56,Resign,0,10+0,ramamaulana,1941,mastersalomon,1971
11388,1,47,Resign,1,10+0,mastersalomon,1953,hazard56,2149
11389,1,113,Out of Time,1,10+0,kingscrusher-youtube,2287,mastersalomon,1956
11390,1,71,Resign,1,10+0,gory,1929,blessedup,1876
11391,1,68,Resign,0,15+15,blessedup,1892,mrpro9753,1761
11392,1,28,Resign,0,10+0,blessedup,1898,st2orm,2055
11393,1,93,Resign,1,15+15,blessedup,1886,elgizawy,1906
11394,1,56,Resign,0,10+0,dosviduli,1768,blessedup,1878
11395,1,31,Resign,1,10+0,sosnovsky,1696,blessedup,1896
11396,1,89,Draw,0.5,10+0,calamitychess,2160,blessedup,1888
11397,1,71,Resign,1,10+0,blessedup,1881,saudgsf,1737
11398,1,64,Resign,0,10+0,blessedup,1888,papase,1875
11399,1,64,Resign,0,10+0,papase,1886,blessedup,1876
11400,1,59,Resign,1,10+0,mvl9000,1777,mrciguma,1867
11401,1,63,Resign,0,10+0,esistderboy,1626,mrciguma,1862
11402,1,69,Mate,1,10+0,mrciguma,1844,edarfix,2056
11403,1,45,Resign,0,10+0,curvyhat,1810,jasthewas,1700
11404,0,25,Resign,1,10+0,killerkaz,2277,curvyhat,1810
11405,1,104,Mate,0,7+2,deno01,1389,taranga,1307
11406,0,33,Resign,1,10+0,mastermax19,1678,taranga,1299
11407,1,64,Mate,0,10+5,soheil0,1152,taranga,1299
11408,1,62,Out of Time,0,10+0,taranga,1303,atarasenko,1634
11409,1,47,Mate,1,10+0,taranga,1278,adilsontxyw,1530
11410,1,30,Resign,1,10+0,kaoruko,1595,taranga,1281
11411,1,24,Resign,1,10+0,taranga,1267,shahen07,1344
11412,1,20,Resign,1,45+1,aslan737373,1332,taranga,1277
11413,0,66,Resign,0,30+0,jjlg3531,1213,taranga,1277
11414,0,12,Out of Time,0,120+10,taranga,1277,sanchitkaushal,1047
11415,0,63,Resign,0,120+10,sanchitkaushal,1047,taranga,1277
11416,1,82,Resign,1,30+0,barker1964,1393,taranga,1285
11417,1,87,Resign,1,30+0,taranga,1279,temi2017,1090
11418,1,19,Resign,1,8+0,taranga,1268,killerbrecht,1255
11419,1,59,Mate,1,15+10,oldsim,1186,taranga,1283
11420,0,124,Mate,0,8+0,taranga,1283,whfo,1267
11421,1,96,Resign,0,10+4,phileasfrog,1290,taranga,1270
11422,1,53,Out of Time,1,12+0,patrizio67,1331,taranga,1281
11423,1,39,Mate,1,10+0,piroz_xucestih,1304,taranga,1292
11424,1,10,Mate,0,10+0,taranga,1305,piroz_xucestih,1293
11425,1,51,Mate,1,10+0,lelik3310,1308,taranga,1317
11426,1,18,Resign,0,15+0,cesar1945,1296,taranga,1305
11427,0,106,Mate,0,30+0,marmoraka5,968,taranga,1305
11428,0,38,Mate,0,15+15,taranga,1293,vikrant_dalvi,1466
11429,1,59,Mate,1,7+2,xapoh,1500,taranga,1299
11430,1,111,Mate,1,7+2,taranga,1288,jamila1234,1232
11431,1,28,Resign,0,7+2,taranga,1289,hknight_chess,2108
11432,0,101,Out of Time,1,7+2,blassterkal,1431,taranga,1289
11433,0,15,Mate,1,7+2,striker123,1806,taranga,1289
11434,0,42,Resign,1,7+2,taranga,1289,yugesh_naidu,1311
11435,0,118,Resign,0,7+2,blassterkal,1431,taranga,1289
11436,0,34,Resign,0,7+2,taranga,1289,andreas636,1484
11437,0,60,Resign,0,7+2,taranga,1289,armourbuddy,1810
11438,0,66,Resign,0,7+2,striker123,1806,taranga,1289
11439,0,21,Out of Time,1,5+8,taranga,1289,snapper,1500
11440,1,73,Mate,1,15+1,moon50,1409,taranga,1297
11441,1,159,Mate,1,15+1,taranga,1280,moon50,1485
11442,0,74,Resign,1,15+0,taranga,1280,italiantranslator,1211
11443,0,28,Mate,0,15+0,italiantranslator,1211,taranga,1280
11444,1,112,Mate,0,10+0,taranga,1281,naoufel,1765
11445,1,31,Resign,1,10+0,sasmitha,1893,torri_tentori,1899
11446,1,63,Resign,1,10+0,pogo123,1743,sasmitha,1910
11447,1,111,Resign,0,10+0,guymatt,1990,sasmitha,1901
11448,1,42,Resign,0,10+0,sasmitha,1912,fabrysgo,1958
11449,1,39,Resign,1,10+0,fabrysgo,1947,sasmitha,1923
11450,1,121,Resign,1,10+0,sasmitha,1919,meldysen,1640
11451,1,12,Resign,0,10+0,bert-w,1681,sasmitha,1914
11452,1,47,Mate,1,10+0,sasmitha,1904,mat43,1841
11453,1,15,Resign,1,10+0,sasmitha,1903,mg196893,1183
11454,0,115,Mate,1,5+5,crazyscientist1,1015,bz,1818
11455,1,97,Resign,1,5+5,bz,1818,crazyscientist1,1015
11456,0,54,Resign,0,5+5,crazyscientist1,1015,checkmate3141,1779
11457,0,70,Resign,0,5+5,checkmate3141,1779,crazyscientist1,1015
11458,1,31,Resign,0,5+5,crazyscientist1,1015,checkmate3141,1779
11459,1,60,Mate,0,10+0,leondiney,1682,crazyscientist1,1015
11460,0,97,Resign,1,5+5,unicornz,2305,crazyscientist1,1015
11461,1,22,Resign,0,5+5,crazyscientist1,1015,unicornz,2305
11462,1,69,Resign,1,10+0,crazyscientist1,972,klopstockus,1484
11463,1,101,Mate,1,10+0,crazyscientist1,928,bryguy,1442
11464,1,57,Resign,1,10+0,crazyscientist1,884,avestruz,1415
11465,1,76,Mate,0,10+0,viktor-1977,1187,crazyscientist1,845
11466,1,120,Resign,0,10+0,martinlutherking,1450,crazyscientist1,789
11467,1,2,Resign,0,10+0,crazyscientist1,784,tahsinkayas,1006
11468,1,2,Resign,1,10+0,bassboy,827,crazyscientist1,806
11469,1,2,Resign,1,10+0,nickatikatom,1025,crazyscientist1,818
11470,1,2,Resign,1,10+0,jessicaals,1027,crazyscientist1,831
11471,1,2,Resign,0,15+0,crazyscientist1,837,koksalakdeniz,1216
11472,1,2,Resign,0,15+0,crazyscientist1,844,koksalakdeniz,1214
11473,0,2,Resign,0,15+0,crazyscientist1,844,pedronev,1500
11474,0,2,Resign,1,15+0,pedronev,1500,crazyscientist1,844
11475,0,2,Resign,0,15+0,crazyscientist1,844,pedronev,1500
11476,1,2,Resign,1,5+8,koka123,1454,crazyscientist1,845
11477,0,2,Resign,1,10+0,brotherbilal,1500,crazyscientist1,845
11478,1,2,Resign,0,10+0,crazyscientist1,856,goosebumps,1121
11479,1,2,Resign,0,10+0,crazyscientist1,889,criscola,850
11480,1,3,Resign,1,10+0,criscola,833,crazyscientist1,930
11481,1,2,Resign,1,10+0,sawatdiikrup,955,crazyscientist1,965
11482,1,2,Resign,0,10+0,crazyscientist1,1004,thejuicecar,999
11483,1,2,Resign,0,10+0,crazyscientist1,1042,phazon23,1083
11484,1,2,Resign,1,10+0,daniil78,1245,crazyscientist1,1069
11485,1,3,Resign,1,10+0,gorik6660,1121,crazyscientist1,1123
11486,1,3,Resign,1,10+0,haskox,1184,crazyscientist1,1187
11487,1,2,Resign,0,10+0,crazyscientist1,1253,riccovieira,1300
11488,1,3,Resign,1,15+0,ralex,1418,crazyscientist1,1271
11489,1,3,Resign,1,3+9,philiprib,1405,crazyscientist1,1500
11490,0,66,Draw,0.5,5+5,crazyscientist1,1500,unicornz,2305
11491,1,65,Out of Time,1,10+0,shryder,1508,sombra_knight,1443
11492,1,57,Mate,1,10+0,iamaliveandbored,1158,gighellone,1155
11493,1,100,Draw,0.5,10+0,afndina,1158,iamaliveandbored,1158
11494,0,23,Resign,1,10+1,iamaliveandbored,1158,sparkyman,1324
11495,0,31,Resign,0,0+180,iamaliveandbored,1158,sparkyman,1324
11496,0,7,Resign,1,0+180,sparkyman,1324,iamaliveandbored,1158
11497,0,6,Resign,0,0+180,iamaliveandbored,1158,sparkyman,1324
11498,1,26,Resign,0,10+0,filmokholik,1101,iamaliveandbored,1148
11499,1,16,Resign,0,10+0,iamaliveandbored,1159,aleff_blendon,1165
11500,1,14,Resign,0,10+0,iamaliveandbored,1166,silasolveirasilva,1295
11501,1,78,Draw,0.5,10+0,duettoduetto,1227,iamaliveandbored,1164
11502,1,4,Resign,1,10+0,edwar,1500,iamaliveandbored,1168
11503,1,85,Resign,1,10+0,iamaliveandbored,1157,godk2001,1156
11504,1,7,Draw,0.5,10+0,godk2001,1156,iamaliveandbored,1157
11505,1,44,Resign,0,10+0,lichess2point0,984,iamaliveandbored,1151
11506,1,61,Mate,1,10+0,iamaliveandbored,1141,hirenmac44,1127
11507,1,47,Resign,0,10+0,iamaliveandbored,1150,dmarin5983,1223
11508,1,27,Out of Time,1,10+0,iamaliveandbored,1127,cacarot,1166
11509,1,36,Resign,1,10+0,ronnie2011,1177,iamaliveandbored,1137
11510,1,92,Resign,0,10+0,zaferalt,1155,iamaliveandbored,1125
11511,1,36,Resign,0,8+0,maharnav,1890,agvega14,1838
11512,1,42,Resign,0,8+0,maharnav,1905,rl12,2026
11513,1,102,Resign,0,15+5,barreira,1678,zhaska,1714
11514,1,88,Mate,0,15+0,vazchand,1702,zhaska,1704
11515,1,112,Out of Time,0,15+0,zhaska,1713,bartoszgala,1743
11516,1,39,Resign,1,10+5,zhaska,1703,jmobley0429,1711
11517,1,63,Mate,1,10+5,jmobley0429,1699,zhaska,1713
11518,1,35,Resign,1,15+8,zhaska,1702,omega76,1728
11519,1,43,Resign,0,20+0,vlad1956,1642,zhaska,1685
11520,1,120,Mate,0,15+0,zhaska,1695,canadave,1679
11521,1,71,Mate,1,5+5,alstef56,1700,zhaska,1706
11522,1,90,Resign,0,20+15,zhaska,1716,pronew,1722
11523,1,29,Resign,1,20+0,zhaska,1703,juan67,1771
11524,1,87,Mate,1,20+3,sportowiec,1740,zhaska,1713
11525,1,52,Resign,0,12+8,baobaob,1721,zhaska,1702
11526,1,53,Mate,1,10+8,zhaska,1692,bobchess77,1674
11527,1,83,Resign,1,11+5,zhaska,1683,azizhoca,1628
11528,1,67,Resign,0,11+5,azizhoca,1639,zhaska,1674
11529,1,94,Mate,0,20+0,zhaska,1683,zeya2500,1734
11530,1,137,Out of Time,1,15+0,alexandr-l,1647,zhaska,1695
11531,1,56,Resign,0,15+15,smaugthemagnificent,1582,zhaska,1687
11532,1,35,Resign,1,15+9,zhaska,1680,dac23,1577
11533,1,84,Mate,0,10+0,zhaska,1690,cokoy,1700
11534,1,37,Mate,1,15+5,heliomarin,1744,zhaska,1699
11535,1,120,Mate,0,15+5,zhaska,1708,heliomarin,1733
11536,1,77,Mate,1,20+0,okulus,1702,zhaska,1719
11537,1,91,Mate,1,15+12,zhaska,1709,flavio1985,1722
11538,1,81,Out of Time,1,15+6,jomanuell,1768,zhaska,1717
11539,1,114,Mate,0,10+10,zhaska,1730,gorsh78,1660
11540,1,38,Out of Time,0,10+5,taurusvaler,1746,zhaska,1719
11541,1,106,Mate,0,10+3,zhaska,1730,rafael000,1694
11542,1,58,Resign,0,10+3,rafael000,1704,zhaska,1720
11543,1,111,Mate,1,15+5,dxkate,1720,zhaska,1720
11544,1,59,Resign,1,15+0,zhaska,1709,marik1914,1725
11545,1,46,Mate,0,15+0,marik1914,1736,zhaska,1697
11546,1,122,Draw,0.5,15+0,zhaska,1696,marik1914,1738
11547,1,39,Mate,1,15+0,marik1914,1728,zhaska,1706
11548,1,77,Mate,1,15+0,zhaska,1694,marik1914,1740
11549,1,99,Resign,1,15+0,marik1914,1730,zhaska,1704
11550,1,102,Out of Time,0,15+0,zhaska,1714,marik1914,1720
11551,1,112,Mate,0,15+0,zhaska,1725,shahinzare0911,1694
11552,1,38,Out of Time,0,10+5,zhaska,1735,aswood,1760
11553,0,96,Out of Time,0,8+0,sisyphos33,2384,shiwen,2199
11554,1,63,Resign,1,10+0,karlaugust,2212,shiwen,2231
11555,1,349,Out of Time,1,10+0,shiwen,2194,kijek,2240
11556,1,157,Resign,1,10+0,shiwen,2162,jatekos,2122
11557,1,23,Resign,1,10+0,lupanama,2426,shiwen,2178
11558,1,64,Resign,0,10+0,shiwen,2196,lupanama,2420
11559,1,46,Resign,1,10+0,lupanama,2413,shiwen,2219
11560,1,67,Resign,0,10+0,shiwen,2247,lupanama,2405
11561,0,102,Resign,0,10+15,eddard_stark,1559,apfelschalen,1676
11562,0,48,Resign,0,10+5,walter1861,1357,apfelschalen,1676
11563,1,43,Resign,1,15+0,apfelschalen,1658,leprotto14,1309
11564,0,100,Resign,0,15+15,apfelschalen,1658,atreblabo,1573
11565,0,130,Draw,0.5,5+8,eltoto80,1500,apfelschalen,1658
11566,0,65,Resign,1,15+0,ladiagonale,1978,apfelschalen,1658
11567,0,3,Out of Time,1,5+5,apfelschalen,1658,c_player,1240
11568,0,41,Draw,0.5,15+0,utkucan12213,1705,apfelschalen,1658
11569,0,36,Resign,1,15+0,apfelschalen,1658,muhammed3,1500
11570,0,82,Out of Time,0,15+0,flogistus,1500,apfelschalen,1658
11571,0,13,Resign,1,15+0,apfelschalen,1658,meedhos,1500
11572,0,52,Resign,0,10+9,topranklanc,1403,apfelschalen,1658
11573,0,39,Mate,1,10+9,apfelschalen,1658,topranklanc,1403
11574,0,71,Resign,0,10+0,apfelschalen,1658,docloas,1531
11575,1,106,Mate,0,15+0,cyborgx7,1512,apfelschalen,1596
11576,1,90,Resign,0,15+0,apfelschalen,1715,ekber,1660
11577,1,30,Resign,0,15+0,xyzos,1345,apfelschalen,1676
11578,1,111,Mate,1,10+0,apfelschalen,1500,psl35,1503
11579,0,32,Resign,0,15+0,bouguerrou,1503,apfelschalen,1500
11580,1,71,Resign,1,10+0,krishna06,1875,mikailmalik,1433
11581,0,40,Resign,0,15+0,sandycastro,1523,pimentars,1985
11582,0,97,Resign,1,30+10,thechessdetective,1774,igorigorigorigorigor,1863
11583,0,117,Draw,0.5,30+10,thechessdetective,1774,swordswiper,1250
11584,1,62,Resign,0,8+1,fatihmete,1507,thechessdetective,1770
11585,0,14,Resign,1,10+25,lance5500,2621,thechessdetective,1770
11586,0,101,Mate,1,10+10,thechessdetective,1770,opabinia2401,1447
11587,0,69,Mate,1,10+10,thechessdetective,1770,laurenzchess,1494
11588,0,55,Resign,1,10+10,thechessdetective,1770,retestone,1832
11589,0,32,Resign,0,10+10,thechessdetective,1770,hqfrequency,1824
11590,0,3,Resign,0,10+10,swordswiper,1250,thechessdetective,1770
11591,0,26,Resign,0,10+10,mindfulgaze,1076,thechessdetective,1770
11592,0,17,Resign,1,10+10,thechessdetective,1770,fadygeorge,1625
11593,0,47,Mate,1,10+10,arunava,1440,thechessdetective,1770
11594,0,85,Mate,1,10+10,chessprincess12,1500,thechessdetective,1770
11595,0,72,Resign,0,15+5,thechessdetective,1770,chessqueen48,1950
11596,1,27,Draw,0.5,10+10,komis1987,2273,knightkenan,2134
11597,0,86,Draw,0.5,30+30,rajuppi,2452,anonymous_enemy,1500
11598,0,52,Out of Time,0,10+15,anonymous_enemy,1500,lance5500,2621
11599,0,97,Draw,0.5,15+15,anonymous_enemy,1500,beepbeepimajeep,1500
11600,0,52,Resign,0,10+5,anonymous_enemy,1500,mysterious_expert,2209
11601,0,63,Out of Time,1,10+0,king-bullet,2522,anonymous_enemy,1500
11602,0,86,Resign,0,10+20,anonymous_enemy,1500,lance5500,2621
11603,0,143,Resign,1,5+15,lance5500,2621,anonymous_enemy,1500
11604,0,76,Mate,0,150+0,oxidizenberg,1500,anonymous_enemy,1500
11605,0,82,Mate,0,20+20,eldiablo5,1907,beepbeepimajeep,1500
11606,0,50,Out of Time,0,5+5,fairygirl,2438,eldiablo5,1907
11607,1,28,Resign,0,15+15,cliff_walker,1868,eldiablo5,1886
11608,1,135,Mate,1,15+15,eldiablo5,1876,tsiri86,1648
11609,0,105,Resign,1,20+20,beepbeepimajeep,1500,eldiablo5,1876
11610,0,33,Resign,1,10+0,amin1376,1500,eldiablo5,1876
11611,0,11,Resign,1,10+0,ladyka,1865,solidchess_hehe,1562
11612,0,80,Draw,0.5,5+20,akbar,1685,solidchess_hehe,1562
11613,0,51,Resign,1,10+5,papanik,1579,solidchess_hehe,1562
11614,0,54,Resign,0,15+0,dolboyasher,1637,solidchess_hehe,1562
11615,0,16,Resign,0,10+0,solidchess_hehe,1562,ahmadirr,1657
11616,0,17,Resign,1,15+0,dawud87,1703,solidchess_hehe,1562
11617,0,74,Mate,0,25+5,lzchips,2231,solidchess_hehe,1562
11618,0,119,Draw,0.5,10+0,badpuppy,1949,solidchess_hehe,1562
11619,0,11,Resign,0,10+0,solidchess_hehe,1562,brazil01,1682
11620,0,127,Draw,0.5,13+3,solidchess_hehe,1562,lzchips,2207
11621,0,51,Resign,1,13+3,lzchips,2207,solidchess_hehe,1562
11622,0,42,Resign,0,13+3,solidchess_hehe,1562,lzchips,2207
11623,0,63,Resign,1,13+3,lzchips,2207,solidchess_hehe,1562
11624,0,48,Resign,0,13+3,solidchess_hehe,1562,lzchips,2207
11625,0,28,Resign,1,13+3,lzchips,2207,solidchess_hehe,1562
11626,0,56,Resign,0,13+3,solidchess_hehe,1562,lzchips,2207
11627,0,23,Resign,1,13+3,lzchips,2207,solidchess_hehe,1562
11628,0,48,Resign,0,13+3,solidchess_hehe,1562,lzchips,2207
11629,0,57,Resign,1,13+3,lzchips,2207,solidchess_hehe,1562
11630,0,44,Resign,0,5+5,solidchess_hehe,1562,hmoumen,1934
11631,0,33,Resign,1,5+5,hmoumen,1934,solidchess_hehe,1562
